filepath,source_split,source_folder,class_name,label,extension,width,height,mode,sha256,dhash,status,exact_dup_group,near_dup_group,split
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_161.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,8f0646bfc9082290d9309bd515b8af5a294ebede376af03a257df52a01889706,3073f39abefaf574,ok,,g1270,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_162.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,9aa0098c8ada9765215072d8ad7d49c163eac92b267a7e61e865c6199069d7ae,0c1c5060020b0b5b,ok,,g549,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_166.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,a77160cf46f7f4ec6ebc2c3576aca54bfb4c2cac46e8804670d2fc5e588b56d2,3071e1c22686b7b1,ok,,g1269,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_167.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,8fc469f30b0450e08082bf0e622c4589cea94400df4733837f219513cb157f2f,f0e04819196060e0,ok,,g2871,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_169.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,c1e09feb76f778c5d3e579dfee35f9d5b884119cc39c13983fc5f77c5050bf80,c9c1f8fcdcccf67a,ok,,g2583,val
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_17.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,8e44de73459c9042153b55b4d75e920132858a67e32d42008b002d422794ba9b,0f0f0c1d191b3327,ok,,g662,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_170.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,d2a43839ef136a3a2265426f87e66940146d7dc3d6a68c1df9af75f73b78d72d,3030e4c64670f0f1,ok,,g1254,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_172.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,5c97055898fd8b8023b2f09e4f4115cd328d6f72b85f7f2aaa8cc7d1a1afc645,397144996dc81337,ok,,g1406,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_177.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,ca5e5235f6e966690134cf97a5fac93b30b2640756842cdf561df032d1bb570a,796f1f3f7e7c7978,ok,,g2026,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_179.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,a253ff0f6e646442447f5b66b34c8b29b2ae26d2414f5ed990ac2add53815927,85c7c06071fc1e07,ok,,g2185,val
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_182.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,7149577fa0002f1501b616848c7bab9f3cd74d4d80aace50998ac8db0aa9e94b,f1b0c4c1e0e0e0ec,ok,,g2901,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_185.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,b8094574411ffc93c87a39773c46e5458921151717ea1259a0375ffc5bca1cf4,071f1b131b182070,ok,,g428,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_188.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,3513c231b218b2f60f28c66e3e7971938b2db417f7ef1883a287fe1fcdb759c5,00e1e19a86cce1e0,ok,,g134,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_190.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,2b222d24b7e9105e679457b3a6f9db3bfbfec76986d80b6f94bdaeed15b8a2ef,a172f2cec2d570c1,ok,,g2375,val
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_192.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,c4d86bd6563197a3b9198261ab2394205d2f58757e413b03ad587a91904c0138,7030308614505160,ok,,g1908,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_193.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,0c20c668328e62fc4c41adb981f774933ef5acfa1f857c01af1135578121aa30,74090908fcf0c046,ok,,g1969,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_194.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,5586543c4f1f9e76fcd3fe6f70978d2c1757b91122748c1e2f31e5d5e7d21413,f67e7c346064e33f,ok,,g2941,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_196.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,6aea642790cc3f7f922f57b054a6d09dff5d65658839968853cb2cdd91ac605d,2125071737732723,ok,,g1137,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_199.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,a11bd8ec3cd03215813a4f510a64fad6514b274144382a740104c5e21db19248,30f1f3b292e97030,ok,,g1281,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_204.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,5f522a1ea243e1d8ebf0d6f81b9468e085cc3cdf8bf06d2c8d52b4ba3d5022e1,ce7626071746ca93,ok,,g2603,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_205.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,ab5d5902a6cc1107da51d381c85da108e5bbe9026ef124ff7533644f5368a6d1,000062e2c0809000,ok,,g28,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_206.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,c47d3e5ab109dfba9a2610a77d2e33804720568baf08aa73054c8445a72045ec,e6e4ece478eececf,ok,,g2804,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_207.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,c7c35a508485ed4c9c771061f6663d2fc282fe3ef43d953b6c8ef2b9e92f694b,b0787836b0b00000,ok,,g2402,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_208.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,7db01783450ed149b3eadff98c63f0a4e30954462ddce360dbf04f1ab904ba6a,0f07737b7b4b45f1,ok,,g645,val
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_210.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,86c9b120efdf72389f3b878b55a1fca2fd3b78a657798e1d5ca4f09012934cd0,96c6d68f872747c7,ok,,g2295,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_211.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,7eb2d4585123bc628e1a8f3e70ab39ed84fab4b6fb32f50237f5aad9dc56ccd5,1830e0a248503000,ok,,g882,val
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_212.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,85073c11149ce6a78a5c4222d5d1a0c5bbc339cd3c6a3200d5b87a824a783d17,c3474f8783031796,ok,,g2526,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_214.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,e6cbe5436bda4eff6bdde0c290b665d87ab59f6c1fbb58d4eb160c66f1673297,0f0f1f1b133d1935,ok,,g673,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_215.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,019fca397ad5801eb50a43787ffb0c5f77f6268956da14b9f924a090adfa537f,9a9a0f0e078383d0,ok,,g2318,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_216.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,68d4ff1e98291c6442f4a4c3dd599cc8f4875cde6e16be0d2080f047134f3858,64dab8f4e0e4cce6,ok,,g1836,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_217.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,55484605bdb71a87665476045cc09f8a8b2f04b96fd26b5edb9401ee716e000b,0dcdc3870f0f1c3c,ok,,g596,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_218.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,0f876af3de090bb2683ce946f6a3f2292d7ecbfa220c40025454b53bad4e741a,050c1c0e0f0f078f,ok,,g327,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_219.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,805fce66ddc789d2aa2beb65d5c2d4a290a49af6cf06844f55a902e96df8a42b,070d192f275a5ece,ok,,g405,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_221.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,da1bf03ba166f150a557a9068122a58b46ee2bbaab648085ea37bfae7afc0451,f2787c3e1e9f8b87,ok,,g2916,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_223.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,38c669ccfc76273d5fcf99821554e14a30a6c5c97a8d70e3ead0bc485fad7c89,f6f0f4f0d4f0d4c6,ok,,g2945,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_224.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,25cc31974a95265b0c39c9dd099e6788cd0f0d7444faaf7a6e72006f8f99ed82,d6d4818811a0c0c4,ok,,g2633,val
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_225.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,897712285f65004304604b6927aaa5a119dd12ca23fc8f6f60b42139d90760ac,0000081a33777c3c,ok,,g15,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_226.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,ee088c819e7bfe52e4c0cbe0b14c5616ce16b9111599320612b9e425f4517344,31333307070d2600,ok,,g1287,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_227.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,d55ebb9d3bfbf7e0954e5ad1e21d40bdceb11738cb6726a0f96efc43ea0b2da0,7347ddf3f3b37337,ok,,g1958,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_229.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,51ba076cad6a44489d508cddf44d6658c2dc9973f0f8e1bc8cbf9fab3a7cf2f5,c7cad5f4dcdcfcdc,ok,,g2567,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_230.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,20f89269b041530bdaedc3e6d8d02e71e28df55da60c8656494ea1f781ec9070,0080a02090c89080,ok,,g112,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_231.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,3871d589ccd32712469d4405cffd0465ed50d3ab6164fe09e946516381bab3e2,0703070f0f07273e,ok,,g366,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_236.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,46deefe09869146b3b0c99397ae923eac50c685a31d1323c7309473c88ac507e,43010c0608045060,ok,,g1588,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_237.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,9a039ad90ec4b93e222b118bfcdd1461339baf64bb09c06e832db516df2b2aa0,70400002c2323f0f,ok,,g1912,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_241.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,2ef3a26a0e42ded42acb6d521a7b70365a3b162c54fb74cc2137309dd0d6634d,185871030fcfe3c3,ok,,g889,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_242.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,585097c6575723eaf9d71359a47c60c32349c4f870faf5269227b45d6ac70df7,0f1bb8ac9e788e13,ok,x1159,g703,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_245.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,a18673f0bbf9be32ab92ce84b316aca5d78314769306ffb4e2173eb691a08878,0202063c78f9232b,ok,,g201,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_247.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,36e3a975d066b54250906ebebb919353fdc1c982ace4aac981d2e456c465f6e5,061c7b7b3f7e703a,ok,,g348,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_248.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,21994a186bd1b2f14f9d050807f048c2b3c8d9fb52f28c10680504752ee9a729,0d0d4c6c69717b5c,ok,,g572,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_251.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,04b2c450e6da357c1c547c5198b1073eb76801938b622000629bd4cefb5f3990,206c7e7e3f8ff3e6,ok,,g1124,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_253.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,94119a57d074ef254797f5c50ecb23b0712dcb927d4a44e5fd2e711ee5774587,0072f2daf21200c0,ok,,g106,val
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_258.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,c8d3c436f435193da58ca5f31a027f657bca17d1b4b9946671f00dec14a017ef,838331310000a2a2,ok,,g2162,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_259.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,d06fc56adc6a0ee908b30f3e060f0e582a6627653b393926b00cecae232df10b,f0f6e7c3cef03000,ok,,g2887,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_260.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,d5034f0a23e0128d3653a869781b503c178c2165753bb1b51734e9a38953f4ee,b8b0ac5434000022,ok,,g2433,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_262.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,dfbce325bac15d62c1ea4c40df74f8a4a168270a89b9a42a971a4b698a5d5484,98d8bf5c5400c080,ok,,g2307,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_263.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,cc3f9ad8036e2dae98c92df5765cd04ce8c6d6f5a2792c8376f3bfd3aedb1f64,4e4b4606c1f87e39,ok,,g1664,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_265.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,c97fdd8901a40a4f42e9381cf09a52963e1cb4ad3e9772ba8497ed7374a292a8,230304060f1f1b1b,ok,,g1157,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_271.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,02b53183467553cec31190c7bd9f69a6ca671d42ec666e46a981769acbb886f2,647cfcf878f8ecfe,ok,,g1834,val
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_274.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,e211263e5a4963569594b1a577bc5618d0b4a85bfb2db6260a0cd462754aea18,1838b8dce6f8b818,ok,,g885,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_275.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,9092fbc1c73f4b4a991aa48b2c5ef6cd9915a0b7ee0e05fcf092c6d38c5494fb,7515031343e599b8,ok,,g1976,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_277.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,ea28ff31445905aa84c8033ce1047becd8f94d18bb2d0fa50faaf84251afde9e,a470f1cee675d099,ok,,g2380,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_279.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,cca70ec454d71b68fc7f8585a74d306d2a6dcda5098511f3a2c66dcbe266a3d8,0d0f1d7d7c3e2e0e,ok,,g575,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_280.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,efb231f9ffe1e8a9f222c61c804f4f3aa2412be7eaa941148414f83e3c316bac,0139a48686950541,ok,,g180,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_281.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,10553ea2bcf9672388e596ccb74f4560a51efa777c06e95417a6e9726d5bde17,00c0c808c0c08080,ok,,g125,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_282.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,5aded011ebac34b1c60b679d2d525f563399e12052463894de5249d2efb9f538,80808071f1e1c084,ok,,g2128,val
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_283.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,b1fd1c79a3234dc423ac4782dc290a461760ccc1ce806c28b24d16a90ff5afb8,7068f8d0e0a8a800,ok,,g1918,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_284.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,1a2f8494635ba7420729229020586a2e3a4f0fe1a6ee7a8e1321131d10aed176,c6448cc8e968280e,ok,,g2556,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_290.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,7cc72d2295ddcba9d2041522d839760ce840796948751e836f727c0fb892794e,4eec64ecdf2f0a02,ok,,g1666,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_291.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,76a9b93776c4d94374cf454a0351104167cb99f21cd99c02c37f60f07e2da2ba,1b70648287541013,ok,,g938,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_293.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,c0313e68caa72719245b48cf15bf925275c7c1eda3f31bcb6936784dd550bf6b,e0f8705200000000,ok,,g2742,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_298.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,cd9d762d255d1a1cced40704fcbbf2dc34491bfa0e7751bc935c17b5ecfc0ee4,000020e0988cbc30,ok,,g22,val
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_299.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,26f190fcc678bf21234475d3fca901727533f8823eccaa1c06ef41a7f343e0f6,000000606060e0c0,ok,,g8,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_300.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,3102e799ee6cf830b5873f8518611e75f41f27cc7966ec729ac3cc4348df67b0,00003060e4e0e0f0,ok,,g23,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_301.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,88e5b93c8e96966f0262f326185030632f3063644d1bf61f02ba691860f815a4,00008086843c14d2,ok,,g33,val
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_306.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,5003ae93ca6bbf94c189c5d884c5a597608f32264f595c217af03a23ade18f89,b1b1f1f8e8412400,ok,,g2414,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_308.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,c423b8b8ee020fb4d36bc895ce05824f98199f24667ba67246d7b3e8c291f8fb,60e3e33a1edaca8b,ok,,g1777,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_309.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,6f5ae338bd087b1bd76cde53606a1ece6c584f61ffc57f79d29f57d6df82f063,1e9a4e0737170767,ok,,g1004,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_311.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,526c687681c1795cb9be4758682283ca94eeaec22b1c78e531d69db54ad55354,0e0e0f0d2e3f7cec,ok,,g606,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_312.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,cfaea7e44086f7599f2e8cd05ab935dbcef77232f7c49005019b294eb6528a41,30f3d39e0ecef555,ok,,g1283,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_313.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,9cf4653420a09c7892af693b49308e7d885866fdccd2303507a5aba9fc0c645d,cc071d1f1f2ca4e0,ok,,g2592,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_315.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,d53b0295a431aa613e192d38bab032ef55151d826b26d114a0e0efd69fd5e33b,071f1b131b182070,ok,,g428,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_316.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,afea90bdcd1e13dae99c77a7cb36006f45fb2b79b78c3b7d68ec2b5586bedd62,0010303086845000,ok,,g66,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_318.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,55c73032f51314b2bfa9b19d548a4790a71758f857355bc70e5e59b9ce01981c,9c8c8c0c8686c644,ok,,g2329,val
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_320.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,c4f572200caffce3b459bb761f8e09f9b0378c00466cfbc38675c85bd9563539,838b1b1f8f8b89c7,ok,,g2166,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_321.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,42612a3226d983b4476a263006f99cd85903c024a355bb809d3f62cd8c7e1cef,3272f0ece4f03080,ok,,g1309,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_325.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,f0658e1324695d0ff09d8bc02e63d15a0ce77ff2a2bcd704bb146ff252c3e53a,59dbb060471f4f47,ok,,g1712,val
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_326.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,e79a5f23ad90639478abe4f42a629d9e83b42f26f0f67c2849bc54fac61501e2,cdcb960f0b730a06,ok,,g2602,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_327.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,9ba5699308e0f009f11cafcfa8a907b973f5994fce165ce70b0115c4830340f6,aede9ef38127b735,ok,,g2398,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_328.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,d0ee361441b6731f8e1c4b736b1080c16385c0b2713f96d7b579b0ee5d686e0e,0030f08ce6bc1800,ok,,g85,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_330.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,d3ee4873a3c9037e47fe5837a352d9ca4f576a269040fe75579294c43daaa858,0f07371f0f0f2f2f,ok,,g643,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_331.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,b93ff2929a5fcb38d52e6957706e2a957833c59fd19cd6c431c63fd13a33624b,9a9a0f0e078383d0,ok,,g2318,test
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_333.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,bdc8a6ffcdd34278e247f471b8afdcfbf16781979cc67430ff81098f795914e2,60e3e38adecf6500,ok,,g1778,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_335.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,fcd8468c887a1b0af823ec79e090cdf00aea26b875c56149e3b9f51913f467c4,07410e070f9c2717,ok,,g444,train
data/original/aquahealth/train_split/Healthy Fish/Healthy Fish_336.jpg,train_split,Healthy Fish,Healthy Fish,7,.jpg,640,640,RGB,87fc6cdf78f12cb6ca7943efb28974a0074887bcca1de6b9c91bcc17ea7acbbc,921ab29283201206,ok,,g2280,train
