image_id,source_dataset,filepath,original_path,original_filename,original_class,original_split,unified_class,mapping_status,species,specimen_id,width,height,extension,sha256,dhash,exact_dup_group,near_dup_group,group_id,group_size,included,exclusion_reason,representative_image_id
current_freshwater-29f4ae9dbc13,current_freshwater,data/raw/current_freshwater/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_82.jpg,train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_82.jpg,Viral diseases White tail disease_aug_82.jpg,Viral diseases White tail disease,train_split,White Tail Disease,EXACT_MATCH,,,128,128,.jpg,7f27a75c1fac0dce924002dda1ac1de47ea111c2291b0c3a479facfd83a96805,1f1f0d1f1f1f0707,,g1831,current_freshwater-29f4ae9dbc13,1,True,,
current_freshwater-fecb643f87e6,current_freshwater,data/raw/current_freshwater/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_83.jpg,train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_83.jpg,Viral diseases White tail disease_aug_83.jpg,Viral diseases White tail disease,train_split,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,4da1675b8acfaac73f1a44ac522bf443813183f1594c17feb97514e9d752ded0,1f0460b88cdcdd19,,g1792,current_freshwater-fecb643f87e6,1,True,,
current_freshwater-538f2487bdbf,current_freshwater,data/raw/current_freshwater/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_85.jpg,train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_85.jpg,Viral diseases White tail disease_aug_85.jpg,Viral diseases White tail disease,train_split,White Tail Disease,EXACT_MATCH,,,128,128,.jpg,62b6ee2691d3ee91fd5f6c8ea4086b759f7eb0bc60d033265d644dac10ff032a,c0c4ecece0f4fcee,,g4953,current_freshwater-538f2487bdbf,1,True,,
current_freshwater-df7f01b5cc67,current_freshwater,data/raw/current_freshwater/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_86.jpg,train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_86.jpg,Viral diseases White tail disease_aug_86.jpg,Viral diseases White tail disease,train_split,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,af0d39c2dc723e7213ba668f5188be511ad2de7d8a23b9f3ffa3774824643543,00406232e0e0a0a3,,g181,current_freshwater-df7f01b5cc67,1,True,,
current_freshwater-e7a7a01a7d36,current_freshwater,data/raw/current_freshwater/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_87.jpg,train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_87.jpg,Viral diseases White tail disease_aug_87.jpg,Viral diseases White tail disease,train_split,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,dd285e5096097b5a8d253cbf4d10f1c656cb8d6c660307e9dfe56d7d5ff3262a,1fcf7f33c6c10000,,g1910,current_freshwater-dbedebf8b65b,2,True,,
current_freshwater-af8406312b4c,current_freshwater,data/raw/current_freshwater/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_88.jpg,train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_88.jpg,Viral diseases White tail disease_aug_88.jpg,Viral diseases White tail disease,train_split,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,f042408e18c68faf6d269c9495f7dd24c0a9092466917e3094a60d708c5866fe,a2c11b1e1f0f070f,,g4641,current_freshwater-af8406312b4c,1,True,,
current_freshwater-a137f4e923a7,current_freshwater,data/raw/current_freshwater/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_89.jpg,train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_89.jpg,Viral diseases White tail disease_aug_89.jpg,Viral diseases White tail disease,train_split,White Tail Disease,EXACT_MATCH,,,128,128,.jpg,b2de41bd4195000967a3a8097628ce1e0e2057f609095e0a404494476d9a5f2b,1f7333376121c181,,g1886,current_freshwater-a137f4e923a7,1,True,,
current_freshwater-ad3fd1ff7169,current_freshwater,data/raw/current_freshwater/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_9.jpg,train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_9.jpg,Viral diseases White tail disease_aug_9.jpg,Viral diseases White tail disease,train_split,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,323d5478d43ccf89389d54e46878ceaf3cdc09a2bac934ee4fe289aedad89ca5,7d2f2e1f1c3d787c,,g3965,current_freshwater-ad3fd1ff7169,1,True,,
current_freshwater-4ac0243dc33c,current_freshwater,data/raw/current_freshwater/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_90.jpg,train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_90.jpg,Viral diseases White tail disease_aug_90.jpg,Viral diseases White tail disease,train_split,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,24917cf81b818bb727f628be730e74ecc392dd232ce83b061aaf157a60bc1abb,7b58dc9c69430d0d,,g3893,current_freshwater-4ac0243dc33c,1,True,,
current_freshwater-e06f97cee265,current_freshwater,data/raw/current_freshwater/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_91.jpg,train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_91.jpg,Viral diseases White tail disease_aug_91.jpg,Viral diseases White tail disease,train_split,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,01e5755c95a61eab6295a83feccd6ece11cf989585fb6006fcf7befeff214a7d,c0456d2d61e4e420,,g4909,current_freshwater-e06f97cee265,1,True,,
current_freshwater-464170093129,current_freshwater,data/raw/current_freshwater/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_92.jpg,train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_92.jpg,Viral diseases White tail disease_aug_92.jpg,Viral diseases White tail disease,train_split,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,ac84f9436e3e152e785fd0aa14ec2b68e7fbd390e610c2950c74e3fa58314c95,7873e3c7ce84c3c6,,g3830,current_freshwater-464170093129,2,True,,
current_freshwater-1646379fcb90,current_freshwater,data/raw/current_freshwater/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_93.jpg,train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_93.jpg,Viral diseases White tail disease_aug_93.jpg,Viral diseases White tail disease,train_split,White Tail Disease,EXACT_MATCH,,,224,224,.jpg,45e9a5bfc2dc79087478f3bc2cbdd8a3daae37b2651ebba4f8313624b1b50836,0f49613173c16101,,g1238,current_freshwater-1646379fcb90,1,True,,
current_freshwater-cfd189506a5c,current_freshwater,data/raw/current_freshwater/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_95.jpg,train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_95.jpg,Viral diseases White tail disease_aug_95.jpg,Viral diseases White tail disease,train_split,White Tail Disease,EXACT_MATCH,,,224,224,.jpg,f793e31bb31440c471b4c00f050f6676d4b15598cf561a3de8f23e378d31be45,2e2f07171e3f3f3d,,g2171,current_freshwater-cfd189506a5c,1,True,,
current_freshwater-6a18b31eb27e,current_freshwater,data/raw/current_freshwater/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_97.jpg,train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_97.jpg,Viral diseases White tail disease_aug_97.jpg,Viral diseases White tail disease,train_split,White Tail Disease,EXACT_MATCH,,,128,128,.jpg,04d8f04d177b273b7ca652aea125e19a7497e6e5bb322ce3c8aea5d92bd1f8a0,1f7777fff9717303,,g1890,current_freshwater-6a18b31eb27e,1,True,,
current_freshwater-f9d444d21f9a,current_freshwater,data/raw/current_freshwater/train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_98.jpg,train_split/Viral diseases White tail disease/Viral diseases White tail disease_aug_98.jpg,Viral diseases White tail disease_aug_98.jpg,Viral diseases White tail disease,train_split,White Tail Disease,EXACT_MATCH,,,640,640,.jpg,0b5025ed125a22bc216ebe6092224ea905a4f29e83fa0457c21d9d1ee511d747,3a1a180e160460e0,,g2611,current_freshwater-f9d444d21f9a,1,True,,
kaptai-063f15b8a0cc,kaptai,data/raw/kaptai/Argulus/18.jpg,Argulus/18.jpg,18.jpg,Argulus,,,UNRESOLVED,,,265,90,.jpg,090ad91feebbe3e4bf8dd1a4bda2a1601e62a85c566fe60cc4f3e1d55eef4ab4,00008094c54d0747,x254,g52,kaptai-063f15b8a0cc,2,False,LABEL_UNRESOLVED,
kaptai-4dbc955a8c55,kaptai,data/raw/kaptai/Argulus/19.jpg,Argulus/19.jpg,19.jpg,Argulus,,,UNRESOLVED,,,251,122,.jpg,99b5122428834cce9c02ff02b4a3839ade5087b53605393bedbda30696ef6432,78fcecd2d71d9818,x4328,g3863,current_freshwater-a1bb31570d6f,3,False,LABEL_UNRESOLVED,
kaptai-61aa7395c351,kaptai,data/raw/kaptai/Argulus/21.jpg,Argulus/21.jpg,21.jpg,Argulus,,,UNRESOLVED,,,235,103,.jpg,322e0ac7603f8e90e281d8539c6d44a00695dbb0b6529fbd5647a8cb41afa9cf,f19a9e0e0f4f4c18,x1390,g6024,current_freshwater-dd84822cc89a,3,False,LABEL_UNRESOLVED,
kaptai-0db1134aec6f,kaptai,data/raw/kaptai/Argulus/22.jpg,Argulus/22.jpg,22.jpg,Argulus,,,UNRESOLVED,,,600,352,.jpg,e251ba192cdbea02be9e82089ab022109d45d9e94449795bae97cc713664e067,0008f8e2e4f0f000,x6420,g82,kaptai-0db1134aec6f,2,False,LABEL_UNRESOLVED,
kaptai-037d92c906e1,kaptai,data/raw/kaptai/Argulus/24.jpg,Argulus/24.jpg,24.jpg,Argulus,,,UNRESOLVED,,,600,450,.jpg,e8b5a9bab8a5e5a9cabc904a6f468d4ee131721dd72a97e2c51d44e50c61ad3e,e0c08e80c0000000,x6586,g5527,kaptai-037d92c906e1,2,False,LABEL_UNRESOLVED,
kaptai-c3dab79c251f,kaptai,data/raw/kaptai/Argulus/25.jpg,Argulus/25.jpg,25.jpg,Argulus,,,UNRESOLVED,,,400,256,.jpg,4b66bf9fa36d99762f5e624200b4b3ac5ebe17895acf0dd996e813ad24c8f9c2,491c81c369096130,x2103,g2978,kaptai-76d8f1663690,2,False,LABEL_UNRESOLVED,
kaptai-7ec23e660b44,kaptai,data/raw/kaptai/Argulus/27.jpg,Argulus/27.jpg,27.jpg,Argulus,,,UNRESOLVED,,,421,120,.jpg,2e36b30f090657546b2096a4bf97e36c605520b4c28e1403a1546691ad258465,33f1d1858383c5e1,x1280,g2422,kaptai-18a5e69d5e31,2,False,LABEL_UNRESOLVED,
kaptai-f11e138e416a,kaptai,data/raw/kaptai/Argulus/28.jpg,Argulus/28.jpg,28.jpg,Argulus,,,UNRESOLVED,,,289,174,.jpg,82ff5d5fbdac30692a4d65a9f91f16090a970e65308ff9f6c39139d09bfcd082,1d6ce0e0c0404242,x3726,g1720,kaptai-6bf4ead82650,2,False,LABEL_UNRESOLVED,
kaptai-cd1575597cb5,kaptai,data/raw/kaptai/Argulus/29.jpg,Argulus/29.jpg,29.jpg,Argulus,,,UNRESOLVED,,,800,450,.jpg,438da45e029673433158b8f9dfc3eaf9756da93144a973c0e22c258f797b9c15,4e2869e5a184c0c0,x1895,g3042,kaptai-c6efbfe5b192,2,False,LABEL_UNRESOLVED,
kaptai-db779039ef04,kaptai,data/raw/kaptai/Argulus/30.jpg,Argulus/30.jpg,30.jpg,Argulus,,,UNRESOLVED,,,261,261,.jpg,0dcb687e7ae06c23071bbe9a3ac39b0701489b8627d9c2359c642dbb1657105c,f01c07d61791f70c,x382,g5910,kaptai-db779039ef04,2,False,LABEL_UNRESOLVED,
kaptai-6ab8fbf2e962,kaptai,data/raw/kaptai/Argulus/31.jpg,Argulus/31.jpg,31.jpg,Argulus,,,UNRESOLVED,,,510,233,.jpg,c6380f86b4411b5857e423f07e69f27d7b49ae61a4390016d3c7166a39b3500a,0703231b0323330b,x5620,g645,kaptai-6ab8fbf2e962,2,False,LABEL_UNRESOLVED,
kaptai-18d23165babd,kaptai,data/raw/kaptai/Argulus/32.jpg,Argulus/32.jpg,32.jpg,Argulus,,,UNRESOLVED,,,510,234,.jpg,258cc52a08a87277670dba46572d9b08f118f946592d049c3858957ec7693610,988c9c1e171b071f,x1048,g4425,current_freshwater-6d1b29b6184f,5,False,LABEL_UNRESOLVED,
kaptai-88049a4ecf8f,kaptai,data/raw/kaptai/Argulus/33.jpg,Argulus/33.jpg,33.jpg,Argulus,,,UNRESOLVED,,,380,206,.jpg,641c3984a89ee9c2452cdacc3c34906e7a9d00e3e318855cf2db906f05d956b1,30b8fce6e6f87830,x2829,g2287,current_freshwater-ab6201654d4d,5,False,LABEL_UNRESOLVED,
kaptai-a3b4424981d6,kaptai,data/raw/kaptai/Argulus/argulus (1).jpg,Argulus/argulus (1).jpg,argulus (1).jpg,Argulus,,,UNRESOLVED,,,1300,944,.jpg,378d971895a7df295ca40b5daa89b2acb24c273cfb51164e9788ac047532d305,210283f3f1d5fbfd,,g1973,kaptai-a3b4424981d6,1,False,LABEL_UNRESOLVED,
kaptai-f83c57a557ac,kaptai,data/raw/kaptai/Argulus/argulus (10).jpg,Argulus/argulus (10).jpg,argulus (10).jpg,Argulus,,,UNRESOLVED,,,600,352,.jpg,e251ba192cdbea02be9e82089ab022109d45d9e94449795bae97cc713664e067,0008f8e2e4f0f000,x6420,g82,kaptai-0db1134aec6f,2,False,LABEL_UNRESOLVED,
kaptai-c6759fc4ba24,kaptai,data/raw/kaptai/Argulus/argulus (2).jpg,Argulus/argulus (2).jpg,argulus (2).jpg,Argulus,,,UNRESOLVED,,,200,150,.jpg,aff935f7b08ea4e432033e33c46bde1906d593fc7c40e0c557239f319c71ffc8,5fc674e6e6c2f0ff,,g3241,kaptai-c6759fc4ba24,2,False,LABEL_UNRESOLVED,
kaptai-44e063a3e258,kaptai,data/raw/kaptai/Argulus/argulus (3).jpg,Argulus/argulus (3).jpg,argulus (3).jpg,Argulus,,,UNRESOLVED,,,259,194,.jpg,1e97e8cd08c7a825ebcceda1d69d84e9a10fc2e8e38e2b65cc2ebed489c97a08,07070d4d2c1d0d05,,g666,kaptai-44e063a3e258,1,False,LABEL_UNRESOLVED,
kaptai-128e4cb6d177,kaptai,data/raw/kaptai/Argulus/argulus (4).jpg,Argulus/argulus (4).jpg,argulus (4).jpg,Argulus,,,UNRESOLVED,,,318,159,.jpg,38a6b115ba7b09fdb6517ad6508897b0a810e4206abc617e5dc8f076d0dd429f,0404243747c20698,,g558,current_freshwater-893cb77be25d,2,False,LABEL_UNRESOLVED,
kaptai-f0e0d6dcedf5,kaptai,data/raw/kaptai/Argulus/argulus (5).jpg,Argulus/argulus (5).jpg,argulus (5).jpg,Argulus,,,UNRESOLVED,,,318,159,.jpg,91ff67a495da149e88e2d3a709a20c110412cdd8d0ebc1c891f01d2efee7f2b7,49c9c1c8d8f97878,,g2988,kaptai-f0e0d6dcedf5,1,False,LABEL_UNRESOLVED,
kaptai-adf6c189e03c,kaptai,data/raw/kaptai/Argulus/argulus (6).jpg,Argulus/argulus (6).jpg,argulus (6).jpg,Argulus,,,UNRESOLVED,,,290,174,.jpg,62a36b95018bb60e5de658bd9b6f98cbd58ed82e0b48989f8bc0a25fc87b49eb,0b03030b1f376848,,g869,current_freshwater-181f7bed59d9,3,False,LABEL_UNRESOLVED,
kaptai-38ae09894ec5,kaptai,data/raw/kaptai/Argulus/argulus (7).jpg,Argulus/argulus (7).jpg,argulus (7).jpg,Argulus,,,UNRESOLVED,,,1280,720,.jpg,f0c478066483db7bdc6e7dc742a39af4230e39bbaef2134c5a4b5471f5e48b2a,8707311c0c321f1f,x6839,g4220,kaptai-18017b01f5d2,2,False,LABEL_UNRESOLVED,
kaptai-5afe80e8249b,kaptai,data/raw/kaptai/Argulus/argulus (8).jpg,Argulus/argulus (8).jpg,argulus (8).jpg,Argulus,,,UNRESOLVED,,,600,450,.jpg,e8b5a9bab8a5e5a9cabc904a6f468d4ee131721dd72a97e2c51d44e50c61ad3e,e0c08e80c0000000,x6586,g5527,kaptai-037d92c906e1,2,False,LABEL_UNRESOLVED,
kaptai-d26ffe2c01a0,kaptai,data/raw/kaptai/Argulus/argulus (9).jpg,Argulus/argulus (9).jpg,argulus (9).jpg,Argulus,,,UNRESOLVED,,,300,252,.jpg,5f7cc6f52e3287e71766b261f56e2ed0ffa682a1f12ad7e2c1d729224781f800,3f3f7f67476f6963,,g2791,kaptai-d26ffe2c01a0,1,False,LABEL_UNRESOLVED,
kaptai-2448e75c4d6f,kaptai,data/raw/kaptai/Broken antennae and rostrum/Broken antennae and rostrum  (1).jpg,Broken antennae and rostrum/Broken antennae and rostrum  (1).jpg,Broken antennae and rostrum  (1).jpg,Broken antennae and rostrum,,,EXCLUDED,,,199,159,.jpg,22afc55bcb207d0280dd73edb641e12262a81b9b3fcc9dbb20604605f36dafd7,1f1f1e7c1e0e0e63,,g1841,kaptai-2448e75c4d6f,1,False,LABEL_EXCLUDED,
kaptai-6f0b6028fe8c,kaptai,data/raw/kaptai/Broken antennae and rostrum/Broken antennae and rostrum  (2).jpg,Broken antennae and rostrum/Broken antennae and rostrum  (2).jpg,Broken antennae and rostrum  (2).jpg,Broken antennae and rostrum,,,EXCLUDED,,,675,518,.jpg,6180da9bc58b78afef22c58834d8e4e8b33827296f7e83715cc9709b593bd1b6,8ecee2c8cc99880a,x2750,g4322,kaptai-33821afc5af5,2,False,LABEL_EXCLUDED,
kaptai-18a5e69d5e31,kaptai,data/raw/kaptai/Broken antennae and rostrum/Broken antennae and rostrum  (4).jpg,Broken antennae and rostrum/Broken antennae and rostrum  (4).jpg,Broken antennae and rostrum  (4).jpg,Broken antennae and rostrum,,,EXCLUDED,,,421,120,.jpg,2e36b30f090657546b2096a4bf97e36c605520b4c28e1403a1546691ad258465,33f1d1858383c5e1,x1280,g2422,kaptai-18a5e69d5e31,2,False,LABEL_EXCLUDED,
kaptai-6bf4ead82650,kaptai,data/raw/kaptai/Broken antennae and rostrum/Broken antennae and rostrum  (5).jpg,Broken antennae and rostrum/Broken antennae and rostrum  (5).jpg,Broken antennae and rostrum  (5).jpg,Broken antennae and rostrum,,,EXCLUDED,,,289,174,.jpg,82ff5d5fbdac30692a4d65a9f91f16090a970e65308ff9f6c39139d09bfcd082,1d6ce0e0c0404242,x3726,g1720,kaptai-6bf4ead82650,2,False,LABEL_EXCLUDED,
kaptai-c6efbfe5b192,kaptai,data/raw/kaptai/Broken antennae and rostrum/Broken antennae and rostrum  (6).jpg,Broken antennae and rostrum/Broken antennae and rostrum  (6).jpg,Broken antennae and rostrum  (6).jpg,Broken antennae and rostrum,,,EXCLUDED,,,800,450,.jpg,438da45e029673433158b8f9dfc3eaf9756da93144a973c0e22c258f797b9c15,4e2869e5a184c0c0,x1895,g3042,kaptai-c6efbfe5b192,2,False,LABEL_EXCLUDED,
kaptai-e4af1e0f9be1,kaptai,data/raw/kaptai/Broken antennae and rostrum/Broken antennae and rostrum  (7).jpg,Broken antennae and rostrum/Broken antennae and rostrum  (7).jpg,Broken antennae and rostrum  (7).jpg,Broken antennae and rostrum,,,EXCLUDED,,,261,261,.jpg,0dcb687e7ae06c23071bbe9a3ac39b0701489b8627d9c2359c642dbb1657105c,f01c07d61791f70c,x382,g5910,kaptai-db779039ef04,2,False,LABEL_EXCLUDED,
kaptai-76d8f1663690,kaptai,data/raw/kaptai/Broken antennae and rostrum/Broken antennae and rostrum  (8).jpg,Broken antennae and rostrum/Broken antennae and rostrum  (8).jpg,Broken antennae and rostrum  (8).jpg,Broken antennae and rostrum,,,EXCLUDED,,,400,256,.jpg,4b66bf9fa36d99762f5e624200b4b3ac5ebe17895acf0dd996e813ad24c8f9c2,491c81c369096130,x2103,g2978,kaptai-76d8f1663690,2,False,LABEL_EXCLUDED,
